"","species","lat","long"
"620","Ricinodendron heudelotii (Baill.) Heckel",0.8283,30.164
"621","Ricinodendron heudelotii (Baill.) Heckel",1.2909,31.0144
"622","Ricinodendron heudelotii (Baill.) Heckel",1.7939,31.557
"623","Ricinodendron heudelotii (Baill.) Heckel",1.6715,31.4274
"624","Ricinodendron heudelotii (Baill.) Heckel",-0.833333,13
"626","Ricinodendron heudelotii (Baill.) Heckel",-0.337,30.0857
"629","Ricinodendron heudelotii (Baill.) Heckel",6.216667,-5.016667
"630","Ricinodendron heudelotii (Baill.) Heckel",6.21667,-5.01667
"631","Ricinodendron heudelotii (Baill.) Heckel",6.25,-5.05
"632","Ricinodendron heudelotii (Baill.) Heckel",6.959687,2.671088
"633","Ricinodendron heudelotii (Baill.) Heckel",6.96073,2.675143
"634","Ricinodendron heudelotii (Baill.) Heckel",6.960539,2.660631
"635","Ricinodendron heudelotii (Baill.) Heckel",6.960558,2.663066
"636","Ricinodendron heudelotii (Baill.) Heckel",6.961777,2.672136
"637","Ricinodendron heudelotii (Baill.) Heckel",6.959517,2.661745
"638","Ricinodendron heudelotii (Baill.) Heckel",6.961757,2.66962
"639","Ricinodendron heudelotii (Baill.) Heckel",6.962687,2.667528
"640","Ricinodendron heudelotii (Baill.) Heckel",6.963497,2.661625
"641","Ricinodendron heudelotii (Baill.) Heckel",6.961592,2.665845
"642","Ricinodendron heudelotii (Baill.) Heckel",6.959734,2.674111
"643","Ricinodendron heudelotii (Baill.) Heckel",6.959717,2.675732
"644","Ricinodendron heudelotii (Baill.) Heckel",6.965634,2.677104
"645","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-1.15,21.95
"646","Ricinodendron heudelotii (Baill.) Heckel",-1.15,21.95
"647","Ricinodendron heudelotii (Baill.) Heckel",5.26666,9.13333
"648","Ricinodendron heudelotii (Baill.) Heckel",5.266667,9.133333
"650","Ricinodendron heudelotii (Baill.) Heckel",1.516667,12.833333
"652","Ricinodendron heudelotii (Baill.) Heckel",-4.016667,11.783333
"654","Ricinodendron heudelotii var. tomentellum (Hutch. & E.A.Bruce) Radcl.-Sm.",-4.43333,39.21666
"657","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-4.43333,39.21666
"659","Ricinodendron heudelotii (Baill.) Heckel",-4.433333,39.216667
"661","Ricinodendron heudelotii (Baill.) Heckel",2.83333,16.45
"662","Ricinodendron heudelotii (Baill.) Heckel",6.96667,2.68333
"663","Ricinodendron heudelotii (Baill.) Heckel",6.966667,2.683333
"664","Ricinodendron heudelotii (Baill.) Heckel",6.968737,2.690471
"669","Ricinodendron africanum Müll.Arg.",2.33333,16.13333
"670","Ricinodendron heudelotii (Baill.) Heckel",4.6,9.45
"671","Ricinodendron heudelotii (Baill.) Heckel",2.35,16.15
"673","Ricinodendron heudelotii (Baill.) Heckel",2.35,16.18333
"674","Ricinodendron heudelotii (Baill.) Heckel",2.7,16.11666
"677","Ricinodendron heudelotii (Baill.) Heckel",8.004722,0.659444
"679","Ricinodendron heudelotii (Baill.) Heckel",4.73333,9.48333
"680","Ricinodendron heudelotii var. tomentellum (Hutch. & E.A.Bruce) Radcl.-Sm.",-4.28333,39.31666
"682","Ricinodendron heudelotii (Baill.) Heckel",0.883333,10.916667
"683","Ricinodendron heudelotii (Baill.) Heckel",0.88,10.92
"685","Ricinodendron heudelotii (Baill.) Heckel",-2.233333,11.533333
"689","Ricinodendron heudelotii (Baill.) Heckel",6.883333,0.716667
"691","Ricinodendron heudelotii (Baill.) Heckel",0.416667,9.383333
"692","Ricinodendron heudelotii (Baill.) Heckel",0.41667,9.38333
"694","Ricinodendron heudelotii (Baill.) Heckel",0.433333,9.5
"697","Ricinodendron heudelotii (Baill.) Heckel",8.18333,21.18333
"698","Ricinodendron heudelotii (Baill.) Heckel",6.992886,2.663442
"699","Ricinodendron heudelotii (Baill.) Heckel",0.416667,9.49
"701","Ricinodendron heudelotii (Baill.) Heckel",4.833333,9.016667
"705","Ricinodendron heudelotii (Baill.) Heckel",4.83333,9.68333
"706","Ricinodendron heudelotii (Baill.) Heckel",4.633333,9.433333
"708","Ricinodendron heudelotii (Baill.) Heckel",4.716667,9.183333
"710","Ricinodendron heudelotii (Baill.) Heckel",4.63333,9.43333
"711","Ricinodendron heudelotii (Baill.) Heckel",4.6,9.433333
"713","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",4.6,9.43
"717","Ricinodendron heudelotii (Baill.) Heckel",4.6,9.43333
"719","Ricinodendron heudelotii (Baill.) Heckel",4.78,10.81
"720","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",4.76,10.83
"721","Ricinodendron heudelotii (Baill.) Heckel",4.91,14.6
"723","Ricinodendron heudelotii (Baill.) Heckel",4.916667,14.6
"724","Ricinodendron heudelotii (Baill.) Heckel",70.42,3.37
"725","Ricinodendron heudelotii (Baill.) Heckel",7.416667,3.366667
"726","Ricinodendron heudelotii (Baill.) Heckel",7.416667,3.533333
"728","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",1.416667,28.583333
"729","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-7.833333,36.866667
"730","Ricinodendron heudelotii (Baill.) Heckel",6.166667,-4.933333
"732","Ricinodendron africanum Müll.Arg.",-1.53,28.27
"733","Ricinodendron heudelotii (Baill.) Heckel",3.76,11.1
"734","Ricinodendron heudelotii (Baill.) Heckel",3.766667,11.1
"737","Ricinodendron heudelotii (Baill.) Heckel",8.835985,1.676787
"739","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",0.55,25.1
"742","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-5.45,38.26666
"744","Ricinodendron heudelotii (Baill.) Heckel",2.8,11.1
"748","Ricinodendron heudelotii (Baill.) Heckel",6.06,-1.35
"749","Ricinodendron heudelotii (Baill.) Heckel",6.1,-1.583333
"751","Ricinodendron heudelotii (Baill.) Heckel",6.1,-1.58333
"754","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-9.333333,14.9
"759","Ricinodendron heudelotii (Baill.) Heckel",0.516667,25.083333
"764","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-0.733333,26.583333
"766","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",1.61667,16.05
"767","Ricinodendron heudelotii var. tomentellum (Hutch. & E.A.Bruce) Radcl.-Sm.",-3.73333,39.7
"769","Ricinodendron heudelotii var. tomentellum (Hutch. & E.A.Bruce) Radcl.-Sm.",-8.83333,38.41666
"770","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-8.83333,38.41666
"772","Ricinodendron heudelotii (Baill.) Heckel",6.08,0.55
"773","Ricinodendron heudelotii (Baill.) Heckel",6.133333,-0.916667
"774","Ricinodendron heudelotii (Baill.) Heckel",6.833333,-3.583333
"792","Ricinodendron heudelotii (Baill.) Heckel",-4.854993,38.373851
"794","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-6.91666,39.03333
"795","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-6.9,39.06666
"799","Ricinodendron heudelotii (Baill.) Heckel",4.75,11.11
"800","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",5.4,11.7
"801","Ricinodendron heudelotii (Baill.) Heckel",5.4,11.7
"803","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-3.2775,13.22611
"805","Ricinodendron heudelotii (Baill.) Heckel",4.75,13.43
"807","Ricinodendron heudelotii (Baill.) Heckel",4.75,13.433333
"810","Ricinodendron heudelotii (Baill.) Heckel",4.583333,13.5
"813","Ricinodendron heudelotii (Baill.) Heckel",4.85,13.433333
"815","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-4.13083,12.0675
"817","Ricinodendron heudelotii (Baill.) Heckel",2.9,11.13
"819","Ricinodendron heudelotii (Baill.) Heckel",3.9,11.9
"821","Ricinodendron heudelotii (Baill.) Heckel",2.833333,11.166667
"822","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",5.33667,-4.1325
"826","Ricinodendron heudelotii (Baill.) Heckel",-5.033333,38.433333
"831","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",3.466667,25.716667
"833","Ricinodendron heudelotii (Baill.) Heckel",5.5,-8.05
"835","Ricinodendron heudelotii (Baill.) Heckel",7.466667,-8.55
"839","Ricinodendron heudelotii (Baill.) Heckel",6.55,-8.733333
"840","Ricinodendron heudelotii (Baill.) Heckel",7.233333,-8.983333
"846","Ricinodendron heudelotii subsp. heudelotii",5.3,-6
"847","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",0.766667,24.45
"848","Ricinodendron heudelotii (Baill.) Heckel",5.3,-6
"854","Ricinodendron heudelotii (Baill.) Heckel",7.283333,-8.15
"858","Ricinodendron heudelotii (Baill.) Heckel",5.3,8.333333
"859","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-2.066667,28.566667
"862","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-3.2,25.85
"867","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",7.141532,3.845173
"868","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-2.25,18.316667
"871","Ricinodendron heudelotii (Baill.) Heckel",-7.512222,24.166944
"880","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-5.983333,22.816667
"884","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-7.516667,24.183333
"891","Ricinodendron africanum Müll.Arg.",5.89261,-5.25485
"900","Ricinodendron africanum Müll.Arg.",-0.53,18.07
"905","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",4.38,9.61
"906","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-2.066667,28.483333
"908","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-5.316667,18.933333
"912","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",1.404166,28.570833
"917","Ricinodendron africanum Müll.Arg.",5.975404,-4.935128
"919","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-5.137499,15.091666
"922","Ricinodendron heudelotii (Baill.) Heckel",6.683333,-1.616667
"925","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",0.5,32.95
"948","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-5.633333,13.066667
"951","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",3.9,17.933333
"953","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",0.05,18.316667
"957","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",0.033333,18.333333
"961","Ricinodendron heudelotii (Baill.) Heckel",11.766667,-15.2
"963","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",2.5475,10.6175
"964","Ricinodendron heudelotii var. tomentellum (Hutch. & E.A.Bruce) Radcl.-Sm.",-5.11666,38.66666
"965","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",3.86,10.61
"967","Ricinodendron heudelotii (Baill.) Heckel",7.633333,-8.433333
"968","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",5.86667,-7.45
"973","Ricinodendron heudelotii var. tomentellum (Hutch. & E.A.Bruce) Radcl.-Sm.",-4.88333,38.28333
"986","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-5.21666,38.68333
"994","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",0.95,22.033333
"1004","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",4.716667,27.683333
"1017","Ricinodendron heudelotii (Baill.) Heckel",6.48,-1.05
"1018","Ricinodendron heudelotii (Baill.) Heckel",6.8,-1.083333
"1025","Ricinodendron heudelotii (Baill.) Heckel",0.816667,24.466667
"1026","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-5.03333,38.33333
"1027","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",6,12
"1028","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-1,22
"1045","Ricinodendron heudelotii (Baill.) Heckel",6.17,0.28
"1051","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-4.78306,14.30833
"1056","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-4.983333,12.983333
"1059","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",0.06667,18.28333
"1065","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",3.35,20.3
"1067","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-8.033333,25.283333
"1070","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-6.183333,26.333333
"1076","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-4.68333,14.53861
"1082","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-5.483333,13.05
"1084","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-5.495277,13.006667
"1085","Ricinodendron heudelotii (Baill.) Heckel",0.38333,9.45
"1086","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",4.05,9.7
"1096","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",3.08,10.41
"1100","Ricinodendron africanum Müll.Arg.",3.083333,10.416667
"1108","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",2.833333,20.75
"1109","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",2.883333,22.383333
"1110","Ricinodendron africanum Müll.Arg.",0.416667,9.433333
"1113","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-5.891666,22.408333
"1114","Ricinodendron heudelotii (Baill.) Heckel",-0.68333,10.21667
"1119","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",1.783333,31.583333
"1120","Ricinodendron heudelotii subsp. heudelotii",7.26667,-8.16667
"1121","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",5.62778,-4.08667
"1127","Ricinodendron africanum Müll.Arg.",-9.335252,14.902954
"1129","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",3.23,10.03
"1141","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-4.3,18.4
"1142","Ricinodendron heudelotii (Baill.) Heckel",-2.85,11.03333
"1148","Ricinodendron heudelotii (Baill.) Heckel",5.34972,-3.90833
"1150","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",1.233333,30.466667
"1151","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",1.216667,23.6
"1154","Ricinodendron heudelotii (Baill.) Heckel",-5.366667,14.516667
"1155","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-4.883333,23.283333
"1156","Ricinodendron heudelotii var. tomentellum (Hutch. & E.A.Bruce) Radcl.-Sm.",-9.56666,39.28333
"1157","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-12.51666,40.35
"1168","Ricinodendron heudelotii (Baill.) Heckel",3.083333,10.416667
"1173","Ricinodendron heudelotii (Baill.) Heckel",-5.137499,15.091666
"1175","Ricinodendron africanum Müll.Arg.",3.23,10.03
"1184","Ricinodendron heudelotii (Baill.) Heckel",6.083333,-0.25
"1198","Ricinodendron heudelotii subsp. heudelotii",5.32056,-4.38306
"1200","Ricinodendron heudelotii (Baill.) Heckel",0.416667,9.45
"1211","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",3.35,8.66666
"1215","Ricinodendron heudelotii (Baill.) Heckel",14.366965,-14.467653
"1258","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",3.15,13.61
"1260","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",3.01,12.36
"1267","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",4.63,9.43
"1273","Ricinodendron heudelotii (Baill.) Heckel",6.966,2.683
"1365","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-2.78556,11.84194
"1369","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",6.43333,-3.36667
"1371","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",5.34111,-4.02806
"1410","Ricinodendron heudelotii (Baill.) Heckel",-8.35,38.93
"1426","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-2.716667,17.666667
"1432","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",-4.966667,23.266667
"1433","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",2.866667,27.633333
"1481","Ricinodendron heudelotii subsp. africanum (Müll.Arg.) J.Léonard",11.315636,-12.366136
"1482","Ricinodendron heudelotii (Baill.) Heckel",11.359703,-12.311836
"1483","Ricinodendron heudelotii (Baill.) Heckel",11.315636,-12.366136
"1484","Ricinodendron heudelotii (Baill.) Heckel",6.962046,2.108897
"1485","Ricinodendron heudelotii (Baill.) Heckel",6.962292,2.670742
"1486","Ricinodendron heudelotii (Baill.) Heckel",6.962437,2.671394
"1487","Ricinodendron heudelotii (Baill.) Heckel",6.962057,2.671584
"1488","Ricinodendron heudelotii (Baill.) Heckel",6.962645,2.671602
"1489","Ricinodendron heudelotii (Baill.) Heckel",6.962256,2.671711
"1490","Ricinodendron heudelotii (Baill.) Heckel",6.962474,2.672543
"1491","Ricinodendron heudelotii (Baill.) Heckel",6.966228,2.67255
"1492","Ricinodendron heudelotii (Baill.) Heckel",6.965604,2.672994
"1493","Ricinodendron heudelotii (Baill.) Heckel",6.962086,2.674789
"1494","Ricinodendron heudelotii (Baill.) Heckel",6.961155,2.674807
"1503","Ricinodendron africanum Müll.Arg.",-12.80056,13.80583
"1504","Ricinodendron heudelotii subsp. heudelotii",11.5,-12.5
"1505","Ricinodendron heudelotii (Baill.) Heckel",-8.35,38.93333
